Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,castor.castor_0,castor.castor_1,castor.castor_2,castor.castor_3,segway.segway_0,segway.segway_1,segway.segway_2,segway.segway_3
1669927732.6508114,1914,1669927732,650464296,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,431,493,426,516
1669927732.6605728,1915,1669927732,660398006,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,427,489,422,512
1669927732.670782,1916,1669927732,670386791,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,427,489,422,512
1669927732.680606,1917,1669927732,680384397,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,427,489,422,512
1669927732.6919575,1918,1669927732,690503597,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,427,489,422,512
1669927732.7011435,1919,1669927732,700529813,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,427,489,422,512
1669927732.710838,1920,1669927732,710511684,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,422,485,418,507
1669927732.7206728,1921,1669927732,720424890,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,422,485,418,507
1669927732.7306917,1922,1669927732,730431795,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,422,485,418,507
1669927732.740573,1923,1669927732,740367889,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,422,485,418,507
1669927732.7506485,1924,1669927732,750398874,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,422,485,418,507
1669927732.7607167,1925,1669927732,760444402,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,418,481,414,504
1669927732.7706084,1926,1669927732,770390987,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,418,481,414,504
1669927732.78065,1927,1669927732,780401229,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,418,481,414,504
1669927732.7905936,1928,1669927732,790384292,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,418,481,414,504
1669927732.800897,1929,1669927732,800457715,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,418,481,414,504
1669927732.8118298,1930,1669927732,810536623,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,415,478,410,500
1669927732.8214777,1931,1669927732,820571184,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,415,478,410,500
1669927732.830931,1932,1669927732,830531835,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,415,478,410,500
1669927732.8409178,1933,1669927732,840484142,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,415,478,410,500
1669927732.850848,1934,1669927732,850480079,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,415,478,410,500
1669927732.8605173,1935,1669927732,860398530,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,411,474,407,497
1669927732.870882,1936,1669927732,870478153,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,411,474,407,497
1669927732.8808045,1937,1669927732,880463123,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,411,474,407,497
1669927732.890984,1938,1669927732,890445470,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,411,474,407,497
1669927732.9010417,1939,1669927732,900507211,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,411,474,407,497
1669927732.9106784,1940,1669927732,910413026,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,408,471,403,497
1669927732.9205592,1941,1669927732,920382738,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,408,471,403,494
1669927732.930743,1942,1669927732,930440902,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,408,471,403,494
1669927732.940714,1943,1669927732,940404653,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,408,471,403,494
1669927732.9508739,1944,1669927732,950466871,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,408,471,403,494
1669927732.9607313,1945,1669927732,960411310,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,405,468,403,494
1669927732.9708445,1946,1669927732,970394611,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,405,468,400,490
1669927732.980653,1947,1669927732,980386495,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,405,468,400,490
1669927732.9910333,1948,1669927732,990487575,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,405,468,400,490
1669927733.001371,1949,1669927733,691175,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,405,468,400,490
1669927733.0109947,1950,1669927733,10561466,,0.0,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,402,468,400,490
1669927733.0225124,1951,1669927733,20538806,,-2.5566347176209092e-05,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,402,465,400,488
1669927733.0307798,1952,1669927733,30487060,,-2.5566347176209092e-05,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,402,465,400,488
1669927733.0406067,1953,1669927733,40403127,,-2.5566347176209092e-05,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,402,465,400,488
1669927733.0509567,1954,1669927733,50585269,,-2.5566347176209092e-05,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,402,465,400,488
1669927733.0606542,1955,1669927733,60418844,,-2.5566347176209092e-05,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,402,465,400,488
1669927733.0707288,1956,1669927733,70387125,,-2.5566347176209092e-05,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,399,463,394,485
1669927733.081013,1957,1669927733,80493450,,-2.5566347176209092e-05,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,399,463,394,485
1669927733.0908937,1958,1669927733,90548515,,-2.5566347176209092e-05,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,399,463,394,485
1669927733.100905,1959,1669927733,100510835,,-2.5566347176209092e-05,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,399,463,394,485
1669927733.1107242,1960,1669927733,110508441,,-2.5566347176209092e-05,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,399,463,394,485
1669927733.120531,1961,1669927733,120400428,,-2.5566347176209092e-05,5.1132694352418184e-05,2.5566347176209092e-05,-2.5566347176209092e-05,399,463,394,485
1669927733.1306813,1962,1669927733,130426645,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,395,460,391,482
1669927733.1407187,1963,1669927733,140469551,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,395,460,391,482
1669927733.1505735,1964,1669927733,150408267,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,395,460,391,482
1669927733.1608686,1965,1669927733,160445690,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,395,460,391,482
1669927733.1706448,1966,1669927733,170414447,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,393,458,389,479
1669927733.1814234,1967,1669927733,180409908,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,393,458,389,479
1669927733.1907234,1968,1669927733,190435171,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,393,458,389,479
1669927733.2007868,1969,1669927733,200409412,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,393,458,389,479
1669927733.210787,1970,1669927733,210515975,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,393,458,389,479
1669927733.2206306,1971,1669927733,220428705,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,391,455,387,477
1669927733.2311435,1972,1669927733,230500459,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,391,455,387,477
1669927733.2410555,1973,1669927733,240510463,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,391,455,387,477
1669927733.2506852,1974,1669927733,250418186,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,391,455,387,477
1669927733.2606342,1975,1669927733,260397672,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,391,455,387,477
1669927733.2708282,1976,1669927733,270429611,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,388,453,384,475
1669927733.280683,1977,1669927733,280408382,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,388,453,384,475
1669927733.2906547,1978,1669927733,290399551,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,388,453,384,475
1669927733.3010144,1979,1669927733,300456762,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,388,453,384,475
1669927733.3109496,1980,1669927733,310501813,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,388,453,384,475
1669927733.3206441,1981,1669927733,320425987,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,388,453,384,475
1669927733.3306935,1982,1669927733,330490589,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,385,450,381,472
1669927733.3406343,1983,1669927733,340432643,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,385,450,381,472
1669927733.3506367,1984,1669927733,350390195,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,385,450,381,472
1669927733.3607156,1985,1669927733,360421895,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,385,450,381,472
1669927733.3707445,1986,1669927733,370415925,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,383,449,379,470
1669927733.3805258,1987,1669927733,380358934,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,383,449,379,470
1669927733.390575,1988,1669927733,390380144,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,383,449,379,470
1669927733.4005725,1989,1669927733,400411128,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,383,449,379,470
1669927733.4107645,1990,1669927733,410415172,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,383,449,379,470
1669927733.4206002,1991,1669927733,420400619,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,383,449,379,470
1669927733.4309797,1992,1669927733,430432319,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,381,446,377,468
1669927733.4406464,1993,1669927733,440431594,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,381,446,377,468
1669927733.4505808,1994,1669927733,450391054,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,381,446,377,468
1669927733.4609125,1995,1669927733,460437297,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,381,446,377,468
1669927733.4710686,1996,1669927733,470613718,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,379,444,375,466
1669927733.4805598,1997,1669927733,480387687,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,379,444,375,466
1669927733.4908128,1998,1669927733,490423440,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,379,444,375,466
1669927733.50067,1999,1669927733,500422000,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,379,444,375,466
1669927733.510682,2000,1669927733,510386705,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,379,444,375,466
1669927733.520778,2001,1669927733,520424365,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,379,444,375,466
1669927733.5306904,2002,1669927733,530417680,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,377,442,373,463
1669927733.5406063,2003,1669927733,540400981,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,377,442,373,463
1669927733.550587,2004,1669927733,550381898,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,377,442,373,463
1669927733.5609179,2005,1669927733,560525417,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,377,442,373,463
1669927733.5707219,2006,1669927733,570446729,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,375,440,371,462
1669927733.5809414,2007,1669927733,580519199,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,375,440,371,462
1669927733.590935,2008,1669927733,590463161,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,375,440,371,462
1669927733.6005876,2009,1669927733,600402593,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,375,440,371,462
1669927733.6108797,2010,1669927733,610444545,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,375,440,371,462
1669927733.6206455,2011,1669927733,620409488,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,375,440,371,462
1669927733.6315806,2012,1669927733,630457401,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,372,438,369,459
1669927733.6410673,2013,1669927733,640489101,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,372,438,369,459
1669927733.650803,2014,1669927733,650491476,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,372,438,369,459
1669927733.660732,2015,1669927733,660451412,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,372,438,369,459
1669927733.670543,2016,1669927733,670398712,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,370,437,369,459
1669927733.6808763,2017,1669927733,680510520,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,370,437,367,457
1669927733.6905324,2018,1669927733,690405368,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,370,437,367,457
1669927733.7009754,2019,1669927733,700499057,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,370,437,367,457
1669927733.7109358,2020,1669927733,710458517,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,370,437,367,457
1669927733.7212756,2021,1669927733,720432043,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,368,435,367,457
1669927733.7307265,2022,1669927733,730428695,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,368,435,365,455
1669927733.7405896,2023,1669927733,740379333,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,368,435,365,455
1669927733.750781,2024,1669927733,750429868,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,368,435,365,455
1669927733.7607658,2025,1669927733,760436773,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,368,435,365,455
1669927733.7706501,2026,1669927733,770414590,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,366,433,365,455
1669927733.7806346,2027,1669927733,780424118,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,366,433,363,453
1669927733.7905264,2028,1669927733,790362119,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,366,433,363,453
1669927733.8006437,2029,1669927733,800395727,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,366,433,363,453
1669927733.8105597,2030,1669927733,810381412,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,366,433,363,453
1669927733.8206098,2031,1669927733,820406436,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,366,433,363,453
1669927733.830953,2032,1669927733,830452919,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,364,431,361,451
1669927733.840971,2033,1669927733,840543270,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,364,431,361,451
1669927733.8508556,2034,1669927733,850462675,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,364,431,361,451
1669927733.860736,2035,1669927733,860439538,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,364,431,361,451
1669927733.8706212,2036,1669927733,870438575,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,364,431,361,451
1669927733.880639,2037,1669927733,880403041,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,362,429,359,449
1669927733.890567,2038,1669927733,890392780,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,362,429,359,449
1669927733.9009075,2039,1669927733,900461196,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,362,429,359,449
1669927733.9109125,2040,1669927733,910583019,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,362,429,359,449
1669927733.920971,2041,1669927733,920485973,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,362,429,359,449
1669927733.9312983,2042,1669927733,930640220,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,360,427,357,447
1669927733.9409962,2043,1669927733,940510034,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,360,427,357,447
1669927733.9510562,2044,1669927733,950510501,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,360,427,357,447
1669927733.9607375,2045,1669927733,960480690,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,360,427,357,447
1669927733.9710753,2046,1669927733,970499753,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,360,427,357,447
1669927733.9809659,2047,1669927733,980493068,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,358,425,354,445
1669927733.9906569,2048,1669927733,990459203,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,358,425,354,445
1669927734.0005322,2049,1669927734,360727,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,358,425,354,445
1669927734.0109055,2050,1669927734,10462284,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,358,425,354,445
1669927734.02062,2051,1669927734,20435810,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,358,425,354,445
1669927734.0308182,2052,1669927734,30408143,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,356,423,352,443
1669927734.0409296,2053,1669927734,40467262,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,356,423,352,443
1669927734.0506132,2054,1669927734,50366878,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,356,423,352,443
1669927734.0605845,2055,1669927734,60386419,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,356,423,352,443
1669927734.0706894,2056,1669927734,70390701,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,356,423,352,443
1669927734.0806487,2057,1669927734,80424308,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,353,421,350,441
1669927734.0913086,2058,1669927734,90397357,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,353,421,350,441
1669927734.1006181,2059,1669927734,100404739,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,353,421,350,441
1669927734.1109102,2060,1669927734,110447406,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,353,421,350,441
1669927734.1205442,2061,1669927734,120403528,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,353,421,350,441
1669927734.1307824,2062,1669927734,130434513,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,351,418,347,438
1669927734.1408226,2063,1669927734,140436887,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,351,418,347,438
1669927734.150562,2064,1669927734,150402307,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,351,418,347,438
1669927734.1607606,2065,1669927734,160393238,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,351,418,347,438
1669927734.1706479,2066,1669927734,170387744,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,351,418,347,438
1669927734.1805716,2067,1669927734,180343627,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,348,416,345,436
1669927734.1908815,2068,1669927734,190415143,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,348,416,345,436
1669927734.2006264,2069,1669927734,200417757,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,348,416,345,436
1669927734.2105107,2070,1669927734,210355520,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,348,416,345,436
1669927734.2207646,2071,1669927734,220396518,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,348,416,345,436
1669927734.23078,2072,1669927734,230413913,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,345,413,345,436
1669927734.240934,2073,1669927734,240474939,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,345,413,342,433
1669927734.2508383,2074,1669927734,250458717,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,345,413,342,433
1669927734.2611747,2075,1669927734,260519742,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,345,413,342,433
1669927734.2707431,2076,1669927734,270489931,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,345,413,342,433
1669927734.2808454,2077,1669927734,280452251,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,342,410,339,430
1669927734.2906108,2078,1669927734,290432214,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,342,410,339,430
1669927734.3008378,2079,1669927734,300440073,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,342,410,339,430
1669927734.3107886,2080,1669927734,310477972,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,342,410,339,430
1669927734.3206851,2081,1669927734,320418596,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,342,410,339,430
1669927734.3307018,2082,1669927734,330477237,,-2.5566347176209092e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,339,407,336,427
1669927734.3408926,2083,1669927734,340443849,,-5.1132694352418184e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,339,407,336,427
1669927734.3507707,2084,1669927734,350420475,,-5.1132694352418184e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,339,407,336,427
1669927734.3609426,2085,1669927734,360463857,,-5.1132694352418184e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,339,407,336,427
1669927734.3708506,2086,1669927734,370459079,,-5.1132694352418184e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,339,407,336,427
1669927734.3807156,2087,1669927734,380483627,,-5.1132694352418184e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,336,404,333,424
1669927734.3904612,2088,1669927734,390353202,,-5.1132694352418184e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,336,404,333,424
1669927734.4005532,2089,1669927734,400372982,,-5.1132694352418184e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,336,404,333,424
1669927734.4105754,2090,1669927734,410367965,,-5.1132694352418184e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,336,404,333,424
1669927734.4205317,2091,1669927734,420369148,,-5.1132694352418184e-05,2.5566347176209092e-05,2.5566347176209092e-05,-2.5566347176209092e-05,336,404,333,424
